09:54:19.341023,"['0.05', '-0.32', '9.62', '-0.0', '0.5', '0.1']"
09:54:19.358728,"['0.07', '-0.34', '9.60', '0.0', '0.6', '0.1']"
09:54:19.369845,"['0.07', '-0.34', '9.61', '0.1', '0.6', '0.1']"
09:54:19.381347,"['0.06', '-0.32', '9.63', '0.0', '0.6', '0.2']"
09:54:19.390520,"['0.08', '-0.34', '9.63', '0.0', '0.7', '0.2']"
09:54:19.401012,"['0.08', '-0.34', '9.62', '0.1', '0.7', '0.1']"
09:54:19.410264,"['0.08', '-0.33', '9.61', '0.1', '0.6', '0.1']"
09:54:19.421782,"['0.06', '-0.34', '9.62', '-0.0', '0.6', '0.2']"
09:54:19.424935,"['0.05', '-0.33', '9.62', '-0.0', '0.6', '0.1']"
09:54:19.439351,"['0.06', '-0.33', '9.63', '0.1', '0.6', '0.1']"
09:54:19.451762,"['0.05', '-0.32', '9.63', '-0.0', '0.6', '0.1']"
09:54:19.488474,"['0.06', '-0.33', '9.60', '0.1', '0.6', '0.1']"
09:54:19.493313,"['0.07', '-0.33', '9.60', '0.0', '0.6', '0.1']"
09:54:19.495686,"['0.07', '-0.33', '9.61', '-0.0', '0.6', '0.2']"
09:54:19.497916,"['0.07', '-0.33', '9.63', '0.0', '0.6', '0.2']"
09:54:19.499945,"['0.06', '-0.33', '9.62', '-0.0', '0.6', '0.1']"
09:54:19.507745,"['0.07', '-0.34', '9.62', '0.0', '0.6', '0.1']"
09:54:19.521610,"['0.07', '-0.33', '9.63', '0.1', '0.6', '0.2']"
09:54:19.530368,"['0.08', '-0.33', '9.62', '0.0', '0.6', '0.2']"
09:54:19.539718,"['0.05', '-0.34', '9.62', '0.1', '0.6', '0.1']"
09:54:19.550680,"['0.06', '-0.37', '9.63', '-0.0', '0.6', '0.1']"
09:54:19.560578,"['0.08', '-0.35', '9.62', '0.1', '0.6', '0.2']"
09:54:19.570972,"['0.07', '-0.32', '9.59', '0.1', '0.6', '0.1']"
09:54:19.580241,"['0.07', '-0.32', '9.62', '0.0', '0.6', '0.1']"
09:54:19.588331,"['0.07', '-0.33', '9.60', '0.1', '0.6', '0.1']"
09:54:19.599182,"['0.07', '-0.33', '9.60', '0.1', '0.6', '0.1']"
09:54:19.609212,"['0.05', '-0.32', '9.60', '0.2', '0.6', '0.1']"
09:54:19.618348,"['0.05', '-0.33', '9.62', '0.1', '0.6', '0.2']"
09:54:19.628308,"['0.06', '-0.33', '9.61', '0.1', '0.5', '0.1']"
09:54:19.639970,"['0.08', '-0.31', '9.63', '0.1', '0.6', '0.1']"
09:54:19.651053,"['0.06', '-0.34', '9.64', '0.1', '0.6', '0.2']"
09:54:19.660236,"['0.07', '-0.34', '9.61', '0.1', '0.6', '0.2']"
09:54:19.671436,"['0.07', '-0.33', '9.61', '0.1', '0.6', '0.2']"
09:54:19.680659,"['0.06', '-0.32', '9.62', '0.0', '0.5', '0.2']"
09:54:19.687980,"['0.06', '-0.32', '9.61', '0.0', '0.6', '0.1']"
09:54:19.699255,"['0.06', '-0.33', '9.63', '0.1', '0.6', '0.1']"
09:54:19.711441,"['0.06', '-0.35', '9.61', '0.0', '0.6', '0.1']"
09:54:19.720058,"['0.04', '-0.34', '9.64', '0.0', '0.5', '0.1']"
09:54:19.729757,"['0.05', '-0.34', '9.61', '-0.0', '0.5', '0.1']"
09:54:19.741306,"['0.07', '-0.33', '9.62', '0.0', '0.6', '0.1']"
09:54:19.750451,"['0.07', '-0.34', '9.62', '0.1', '0.6', '0.1']"
09:54:19.756558,"['0.06', '-0.34', '9.62', '0.1', '0.6', '0.1']"
09:54:19.770852,"['0.07', '-0.33', '9.62', '0.1', '0.6', '0.2']"
09:54:19.777737,"['0.05', '-0.34', '9.63', '0.1', '0.5', '0.0']"
09:54:19.790555,"['0.07', '-0.35', '9.61', '0.2', '0.7', '0.1']"
09:54:19.799066,"['0.10', '-0.34', '9.59', '0.1', '0.5', '0.1']"
09:54:19.807257,"['0.08', '-0.31', '9.63', '0.0', '0.5', '0.1']"
09:54:19.819357,"['0.08', '-0.32', '9.61', '0.1', '0.5', '0.2']"
09:54:19.827499,"['0.09', '-0.32', '9.61', '0.0', '0.6', '0.1']"
09:54:19.837942,"['0.08', '-0.33', '9.61', '0.1', '0.5', '0.1']"
09:54:19.847188,"['0.07', '-0.34', '9.63', '0.0', '0.5', '0.1']"
09:54:19.861562,"['0.04', '-0.32', '9.63', '0.0', '0.6', '0.1']"
09:54:19.871358,"['0.06', '-0.33', '9.60', '0.0', '0.6', '0.1']"
09:54:19.879573,"['0.07', '-0.36', '9.61', '0.1', '0.6', '0.1']"
09:54:19.891442,"['0.07', '-0.35', '9.62', '0.1', '0.5', '0.1']"
09:54:19.900408,"['0.05', '-0.32', '9.61', '0.0', '0.5', '0.2']"
09:54:19.909649,"['0.05', '-0.30', '9.63', '0.0', '0.5', '0.1']"
09:54:19.917877,"['0.08', '-0.33', '9.60', '0.0', '0.6', '0.1']"
09:54:19.930771,"['0.07', '-0.32', '9.61', '0.1', '0.6', '0.2']"
09:54:19.938108,"['0.02', '-0.29', '9.63', '0.0', '0.5', '0.2']"
09:54:19.950481,"['0.13', '-0.38', '9.63', '0.0', '0.5', '0.1']"
09:54:19.958604,"['0.07', '-0.34', '9.62', '0.2', '0.6', '0.1']"
09:54:19.969753,"['0.06', '-0.34', '9.63', '0.1', '0.6', '0.1']"
09:54:19.981449,"['0.08', '-0.32', '9.62', '0.1', '0.6', '0.1']"
09:54:19.990559,"['0.09', '-0.32', '9.62', '0.1', '0.5', '0.0']"
09:54:20.001239,"['0.07', '-0.32', '9.60', '0.1', '0.6', '0.0']"
09:54:20.011477,"['0.06', '-0.32', '9.61', '0.1', '0.5', '0.2']"
09:54:20.020977,"['0.05', '-0.34', '9.60', '0.0', '0.6', '0.1']"
09:54:20.028588,"['0.05', '-0.33', '9.62', '0.1', '0.6', '0.1']"
09:54:20.040187,"['0.07', '-0.34', '9.60', '0.2', '0.6', '0.2']"
09:54:20.048786,"['0.06', '-0.35', '9.63', '0.1', '0.6', '0.2']"
09:54:20.059990,"['0.06', '-0.33', '9.62', '0.1', '0.6', '0.1']"
09:54:20.069921,"['0.07', '-0.33', '9.63', '0.0', '0.6', '0.2']"
09:54:20.080765,"['0.07', '-0.35', '9.63', '0.1', '0.6', '0.2']"
09:54:20.091011,"['0.06', '-0.32', '9.63', '0.1', '0.7', '0.2']"
09:54:20.097397,"['0.07', '-0.33', '9.62', '0.1', '0.6', '0.2']"
09:54:20.111320,"['0.07', '-0.33', '9.60', '0.1', '0.6', '0.1']"
09:54:20.120235,"['0.07', '-0.32', '9.61', '0.0', '0.6', '0.1']"
09:54:20.151695,"['0.07', '-0.34', '9.62', '0.1', '0.6', '0.2']"
09:54:20.151695,"['0.07', '-0.34', '9.59', '0.0', '0.6', '0.1']"
09:54:20.156960,"['0.07', '-0.32', '9.61', '0.0', '0.6', '0.1']"
09:54:20.159930,"['0.07', '-0.32', '9.62', '0.1', '0.6', '0.1']"
09:54:20.170898,"['0.07', '-0.32', '9.61', '0.1', '0.6', '0.2']"
09:54:20.181344,"['0.07', '-0.32', '9.61', '0.1', '0.6', '0.1']"
09:54:20.191740,"['0.06', '-0.33', '9.58', '0.1', '0.5', '0.1']"
09:54:20.201133,"['0.07', '-0.33', '9.61', '0.1', '0.5', '0.2']"
09:54:20.207732,"['0.07', '-0.33', '9.62', '0.0', '0.6', '0.1']"
09:54:20.221498,"['0.06', '-0.33', '9.63', '0.1', '0.6', '0.2']"
09:54:20.228799,"['0.06', '-0.34', '9.61', '0.0', '0.5', '0.1']"
09:54:20.236899,"['0.07', '-0.35', '9.61', '0.1', '0.6', '0.1']"
09:54:20.249777,"['0.07', '-0.32', '9.63', '0.1', '0.6', '0.1']"
09:54:20.261246,"['0.08', '-0.33', '9.63', '0.1', '0.5', '0.1']"
09:54:20.270506,"['0.10', '-0.32', '9.60', '0.1', '0.6', '0.1']"
09:54:20.278167,"['0.06', '-0.33', '9.58', '0.0', '0.6', '0.1']"
09:54:20.289175,"['0.09', '-0.34', '9.64', '0.1', '0.6', '0.1']"
09:54:20.297869,"['0.07', '-0.33', '9.60', '0.0', '0.6', '0.1']"
09:54:20.306016,"['0.06', '-0.32', '9.60', '0.0', '0.6', '0.1']"
09:54:20.318818,"['0.08', '-0.32', '9.62', '0.1', '0.6', '0.1']"
09:54:20.326237,"['0.08', '-0.33', '9.61', '0.1', '0.5', '0.2']"
09:54:20.338870,"['0.06', '-0.32', '9.63', '0.1', '0.6', '0.2']"
09:54:20.351051,"['0.07', '-0.32', '9.61', '0.0', '0.6', '0.1']"
09:54:20.360821,"['0.07', '-0.34', '9.61', '0.1', '0.6', '0.1']"
09:54:20.366600,"['0.06', '-0.33', '9.61', '0.1', '0.6', '0.1']"
09:54:20.381151,"['0.07', '-0.34', '9.62', '0.1', '0.6', '0.1']"
09:54:20.388384,"['0.05', '-0.33', '9.62', '0.2', '0.6', '0.1']"
09:54:20.399921,"['0.07', '-0.34', '9.63', '0.0', '0.6', '0.1']"
09:54:20.409522,"['0.07', '-0.34', '9.61', '0.0', '0.6', '0.2']"
09:54:20.420698,"['0.06', '-0.32', '9.61', '0.1', '0.5', '0.1']"
09:54:20.430136,"['0.07', '-0.33', '9.60', '0.2', '0.6', '0.1']"
09:54:20.441488,"['0.06', '-0.32', '9.63', '0.1', '0.6', '0.1']"
09:54:20.448718,"['0.07', '-0.32', '9.62', '-0.0', '0.7', '0.1']"
09:54:20.460924,"['0.06', '-0.34', '9.59', '-0.0', '0.6', '0.1']"
09:54:20.469217,"['0.07', '-0.31', '9.62', '0.1', '0.6', '0.1']"
09:54:20.481441,"['0.08', '-0.32', '9.63', '0.1', '0.6', '0.1']"
09:54:20.490028,"['0.08', '-0.34', '9.62', '0.1', '0.6', '0.1']"
09:54:20.499627,"['0.07', '-0.35', '9.62', '0.1', '0.6', '0.0']"
09:54:20.507557,"['0.07', '-0.34', '9.63', '0.1', '0.6', '0.2']"
09:54:20.520272,"['0.08', '-0.31', '9.62', '0.0', '0.6', '0.1']"
09:54:20.531681,"['0.09', '-0.32', '9.61', '0.0', '0.5', '0.1']"
09:54:20.540999,"['0.08', '-0.31', '9.62', '0.0', '0.6', '0.1']"
09:54:20.548364,"['0.08', '-0.33', '9.63', '-0.1', '0.6', '0.1']"
09:54:20.560504,"['0.07', '-0.35', '9.64', '0.0', '0.6', '0.1']"
09:54:20.568083,"['0.07', '-0.33', '9.60', '0.0', '0.6', '0.1']"
09:54:20.581578,"['0.06', '-0.34', '9.62', '0.1', '0.6', '0.2']"
09:54:20.589468,"['0.07', '-0.33', '9.61', '0.1', '0.6', '0.1']"
09:54:20.601138,"['0.07', '-0.31', '9.61', '0.1', '0.6', '0.1']"
09:54:20.611474,"['0.06', '-0.33', '9.63', '0.2', '0.6', '0.2']"
09:54:20.617552,"['0.06', '-0.34', '9.64', '0.1', '0.6', '0.2']"
09:54:20.626026,"['0.06', '-0.32', '9.61', '0.0', '0.7', '0.1']"
09:54:20.640447,"['0.06', '-0.34', '9.63', '0.1', '0.6', '0.1']"
09:54:20.650984,"['0.08', '-0.34', '9.62', '0.2', '0.4', '0.2']"
09:54:20.659319,"['0.09', '-0.32', '9.65', '0.1', '0.5', '0.1']"
09:54:20.671386,"['0.05', '-0.32', '9.62', '0.0', '0.6', '0.1']"
09:54:20.706739,"['0.05', '-0.31', '9.64', '0.1', '0.6', '0.1']"
09:54:20.706739,"['0.08', '-0.33', '9.64', '0.1', '0.6', '0.1']"
09:54:20.711948,"['0.06', '-0.33', '9.61', '-0.0', '0.6', '0.1']"
09:54:20.714458,"['0.06', '-0.32', '9.62', '0.1', '0.6', '0.1']"
09:54:20.721267,"['0.07', '-0.31', '9.60', '0.0', '0.7', '0.1']"
09:54:20.728353,"['0.07', '-0.33', '9.60', '0.1', '0.6', '0.1']"
09:54:20.740790,"['0.08', '-0.33', '9.61', '0.0', '0.6', '0.1']"
09:54:20.748888,"['0.07', '-0.33', '9.64', '0.1', '0.6', '0.1']"
09:54:20.757074,"['0.09', '-0.32', '9.63', '0.0', '0.6', '0.1']"
09:54:20.770034,"['0.07', '-0.33', '9.61', '0.0', '0.6', '0.1']"
09:54:20.781343,"['0.06', '-0.35', '9.62', '0.1', '0.6', '0.1']"
09:54:20.789977,"['0.06', '-0.33', '9.61', '0.1', '0.6', '0.1']"
09:54:20.797994,"['0.08', '-0.35', '9.60', '0.1', '0.6', '0.2']"
09:54:20.809935,"['0.08', '-0.33', '9.63', '0.0', '0.6', '0.2']"
09:54:20.818343,"['0.06', '-0.34', '9.60', '0.1', '0.6', '0.2']"
