11:49:20.676429,"['-12.55', '-0.24', '5.17', '-10.5', '9.7', '-9.3']"
11:49:20.726166,"['-9.54', '-0.86', '3.38', '-12.5', '-15.9', '-17.4']"
11:49:20.775334,"['-5.69', '-1.88', '5.09', '-6.3', '-11.0', '4.8']"
11:49:20.829167,"['-8.56', '-0.32', '5.01', '-2.4', '7.6', '0.5']"
11:49:20.879169,"['-9.18', '-0.57', '4.13', '2.5', '-0.5', '0.4']"
11:49:20.929153,"['-8.15', '-0.69', '4.62', '-0.2', '-0.8', '0.2']"
11:49:20.979142,"['-8.61', '-0.59', '4.55', '-0.1', '1.7', '-0.3']"
11:49:21.024814,"['-8.92', '-0.50', '4.72', '-1.1', '-0.2', '-0.4']"
11:49:21.074487,"['-8.42', '-0.76', '4.73', '-0.3', '1.5', '0.9']"
11:49:21.124247,"['-8.47', '-0.85', '4.44', '-1.0', '0.4', '-0.1']"
11:49:21.179124,"['-8.46', '-0.70', '4.60', '0.1', '0.9', '-0.1']"
11:49:21.225974,"['-8.52', '-0.66', '4.54', '-0.4', '0.3', '0.6']"
11:49:21.278970,"['-8.35', '-0.67', '4.51', '-0.1', '0.8', '-0.1']"
11:49:21.325635,"['-8.56', '-0.54', '4.56', '0.4', '0.5', '0.3']"
11:49:21.374725,"['-8.45', '-0.64', '4.49', '-0.3', '0.4', '0.3']"
11:49:21.429123,"['-8.48', '-0.64', '4.52', '0.2', '0.6', '-0.5']"
11:49:21.473943,"['-8.67', '-0.57', '4.64', '0.2', '0.5', '0.4']"
11:49:21.529109,"['-8.41', '-0.77', '4.41', '-0.0', '-0.1', '0.6']"
11:49:21.576263,"['-8.52', '-0.43', '4.59', '1.0', '0.6', '-0.6']"
11:49:21.623350,"['-8.43', '-0.72', '4.52', '-0.1', '0.5', '0.8']"
11:49:21.672970,"['-8.45', '-0.56', '4.48', '1.5', '1.1', '-0.4']"
11:49:21.727820,"['-8.35', '-0.56', '4.64', '-0.8', '0.9', '0.2']"
11:49:21.773295,"['-8.44', '-0.62', '4.59', '-0.1', '0.5', '-0.2']"
11:49:21.822771,"['-8.44', '-0.69', '4.57', '0.8', '0.1', '0.3']"
11:49:21.871818,"['-8.60', '-0.55', '4.48', '0.5', '0.0', '0.2']"
11:49:21.929171,"['-8.58', '-0.53', '4.58', '0.9', '0.3', '0.2']"
11:49:21.979422,"['-8.41', '-0.60', '4.52', '0.1', '0.5', '0.7']"

