11:30:28.585472,"['-4.43', '-1.78', '8.35', '0.0', '0.6', '0.1']"
11:30:28.635654,"['-4.40', '-1.76', '8.34', '-0.0', '0.6', '0.1']"
11:30:28.688855,"['-4.40', '-1.75', '8.33', '0.1', '0.6', '0.1']"
11:30:28.734754,"['-4.38', '-1.75', '8.34', '0.0', '0.6', '0.0']"
11:30:28.783948,"['-4.40', '-1.75', '8.34', '0.1', '0.6', '0.0']"
11:30:28.833219,"['-4.43', '-1.74', '8.31', '0.0', '0.5', '0.1']"
11:30:28.882623,"['-4.41', '-1.74', '8.35', '0.1', '0.6', '0.1']"
11:30:28.931616,"['-4.42', '-1.76', '8.35', '0.0', '0.7', '0.2']"
11:30:28.988871,"['-4.41', '-1.76', '8.35', '-0.0', '0.7', '0.1']"
11:30:29.031520,"['-4.41', '-1.76', '8.34', '0.1', '0.6', '0.2']"
11:30:29.083186,"['-4.40', '-1.77', '8.35', '-0.0', '0.6', '0.2']"
11:30:29.133053,"['-4.43', '-1.74', '8.33', '0.0', '0.6', '0.2']"
11:30:29.182441,"['-4.42', '-1.77', '8.35', '0.1', '0.5', '0.1']"
11:30:29.231659,"['-4.42', '-1.76', '8.32', '-0.0', '0.6', '0.2']"
11:30:29.289027,"['-4.41', '-1.75', '8.34', '0.1', '0.6', '0.1']"
