09:56:05.026581,"['0.07', '-0.32', '9.61', '0.1', '0.7', '0.1']"
09:56:05.046287,"['0.06', '-0.33', '9.63', '0.1', '0.6', '0.1']"
09:56:05.050800,"['0.05', '-0.30', '9.61', '0.1', '0.6', '0.1']"
09:56:05.062991,"['0.08', '-0.32', '9.61', '0.1', '0.6', '0.1']"
09:56:05.074976,"['0.07', '-0.33', '9.62', '0.1', '0.6', '0.2']"
09:56:05.086428,"['0.08', '-0.33', '9.63', '0.0', '0.6', '0.0']"
09:56:05.096309,"['0.07', '-0.33', '9.60', '0.0', '0.6', '0.2']"
09:56:05.102494,"['0.08', '-0.33', '9.62', '0.0', '0.6', '0.2']"
09:56:05.110927,"['0.07', '-0.33', '9.62', '0.0', '0.7', '0.1']"
09:56:05.125700,"['0.05', '-0.33', '9.63', '0.1', '0.7', '0.1']"
09:56:05.135385,"['0.08', '-0.31', '9.63', '0.2', '0.6', '0.1']"
09:56:05.143372,"['0.08', '-0.33', '9.62', '0.1', '0.6', '0.1']"
09:56:05.184217,"['0.07', '-0.33', '9.63', '0.1', '0.5', '0.1']"
09:56:05.184217,"['0.08', '-0.33', '9.61', '0.1', '0.6', '0.1']"
09:56:05.184217,"['0.07', '-0.34', '9.60', '0.1', '0.7', '0.2']"
09:56:05.189520,"['0.08', '-0.32', '9.61', '0.0', '0.6', '0.1']"
09:56:05.194130,"['0.07', '-0.33', '9.62', '0.1', '0.6', '0.1']"
09:56:05.203315,"['0.06', '-0.32', '9.61', '0.1', '0.5', '0.0']"
09:56:05.211536,"['0.07', '-0.31', '9.63', '0.1', '0.6', '0.1']"
09:56:05.225585,"['0.07', '-0.32', '9.64', '0.1', '0.6', '0.1']"
09:56:05.232949,"['0.07', '-0.34', '9.63', '0.2', '0.5', '0.1']"
09:56:05.246234,"['0.07', '-0.34', '9.60', '0.1', '0.5', '0.1']"
09:56:05.253213,"['0.07', '-0.33', '9.63', '0.1', '0.6', '0.2']"
09:56:05.265700,"['0.07', '-0.32', '9.64', '0.0', '0.5', '0.1']"
09:56:05.274591,"['0.08', '-0.32', '9.64', '0.2', '0.5', '0.1']"
09:56:05.281213,"['0.07', '-0.34', '9.62', '0.1', '0.6', '0.1']"
09:56:05.294801,"['0.07', '-0.31', '9.62', '0.1', '0.6', '0.1']"
09:56:05.302934,"['0.06', '-0.32', '9.61', '0.1', '0.6', '0.2']"
09:56:05.316248,"['0.07', '-0.34', '9.60', '0.2', '0.6', '0.2']"
09:56:05.323453,"['0.08', '-0.36', '9.60', '0.1', '0.6', '0.2']"
09:56:05.334968,"['0.08', '-0.33', '9.59', '0.2', '0.5', '0.1']"
09:56:05.343521,"['0.07', '-0.32', '9.60', '0.1', '0.5', '0.1']"
09:56:05.351144,"['0.07', '-0.33', '9.61', '0.1', '0.6', '0.1']"
09:56:05.364522,"['0.06', '-0.33', '9.61', '0.1', '0.6', '0.1']"
09:56:05.371938,"['0.05', '-0.33', '9.62', '0.1', '0.5', '0.1']"
09:56:05.384520,"['0.08', '-0.33', '9.62', '0.1', '0.6', '0.2']"
09:56:05.394895,"['0.07', '-0.33', '9.60', '0.0', '0.6', '0.2']"
09:56:05.405795,"['0.07', '-0.33', '9.60', '0.1', '0.6', '0.2']"
09:56:05.413033,"['0.07', '-0.34', '9.61', '0.1', '0.7', '0.2']"
09:56:05.425842,"['0.07', '-0.34', '9.61', '0.1', '0.6', '0.2']"
09:56:05.433790,"['0.08', '-0.30', '9.60', '0.1', '0.6', '0.2']"
09:56:05.442114,"['0.07', '-0.33', '9.62', '0.1', '0.6', '0.1']"
09:56:05.454016,"['0.07', '-0.33', '9.62', '0.1', '0.6', '0.1']"
09:56:05.462513,"['0.08', '-0.33', '9.61', '0.0', '0.6', '0.1']"
09:56:05.475371,"['0.06', '-0.33', '9.61', '0.0', '0.6', '0.1']"
09:56:05.482547,"['0.08', '-0.31', '9.62', '0.0', '0.6', '0.2']"
09:56:05.495678,"['0.06', '-0.31', '9.60', '0.1', '0.6', '0.1']"
